,date,lat,long,Parameter Name,mean_ozone
4344,2022-12-16,34.05111,-118.45636,Ozone,0.019375
4357,2022-12-17,34.05111,-118.45636,Ozone,0.027708
4369,2022-12-18,34.05111,-118.45636,Ozone,0.021667
4382,2022-12-19,34.05111,-118.45636,Ozone,0.012167
4395,2022-12-20,34.05111,-118.45636,Ozone,0.011833
4408,2022-12-21,34.05111,-118.45636,Ozone,0.008667
4412,2022-12-22,34.05111,-118.45636,Ozone,0.005647
4428,2022-12-23,34.05111,-118.45636,Ozone,0.007583
4438,2022-12-24,34.05111,-118.45636,Ozone,0.024412
4450,2022-12-25,34.05111,-118.45636,Ozone,0.027625
4469,2022-12-26,34.05111,-118.45636,Ozone,0.010294
4485,2022-12-27,34.05111,-118.45636,Ozone,0.014
4491,2022-12-28,34.05111,-118.45636,Ozone,0.021353
4508,2022-12-29,34.05111,-118.45636,Ozone,0.01925
4521,2022-12-30,34.05111,-118.45636,Ozone,0.024824
4533,2022-12-31,34.05111,-118.45636,Ozone,0.019208
